#    Num. of WP
    690
#    ID    WP_x[m]         WP_y[m]          Velocity[m/s]			CUT_Flag[1:down, 2:up]		area_type
   191     -46440.7085     -14711.2245          1.1305	0 0
   192     -46442.7369     -14710.8112          1.7710	0 0
   193     -46445.0837     -14710.3317          2.1384	0 0
   194     -46447.1384     -14709.8864          2.1531	0 0
   195     -46449.2530     -14709.4448          2.2068	0 0
   196     -46451.3743     -14709.0001          2.0532	0 0
   197     -46453.4824     -14708.5162          2.1080	0 0
   198     -46455.6337     -14708.0788          2.2238	0 0
   199     -46457.7680     -14707.6635          2.1387	0 0
   200     -46459.8847     -14707.2326          2.1460	0 0
   201     -46461.9316     -14706.7719          2.0018	0 0
   202     -46464.0501     -14706.3452          2.2006	0 0
   203     -46466.1107     -14705.9583          2.1510	0 0
   204     -46468.3945     -14705.5135          1.8741	0 0
   205     -46470.4048     -14705.2157          1.6887	0 0
   206     -46472.4301     -14704.9986          1.7433	0 0
   207     -46474.4444     -14705.3026          1.6947	0 0
   208     -46473.5713     -14703.2766         -1.2981	0 0
   209     -46473.3765     -14705.5734          1.7009	0 0
   210     -46471.8940     -14707.0460          1.9354	0 0
   211     -46469.6164     -14707.5653          1.9331	0 0
   212     -46467.4341     -14707.7965          1.8156	0 0
   213     -46465.3491     -14708.2521          1.1920	0 0
   214     -46463.2298     -14708.7448          0.6826	0 0
   215     -46461.2405     -14709.2177          1.5348	0 0
   216     -46459.2025     -14709.6672          1.8031	0 0
   217     -46456.9716     -14710.1154          1.9736	0 0
   218     -46454.9641     -14710.5762          2.1268	0 0
   219     -46452.9301     -14711.0022          2.0710	0 0
   220     -46450.8940     -14711.3895          2.0617	0 0
   221     -46448.8612     -14711.8167          2.1366	0 0
   222     -46446.7874     -14712.2823          2.1984	0 0
   223     -46444.7534     -14712.6858          2.0526	0 0
   224     -46442.7769     -14713.1483          2.0806	0 0
   225     -46440.5155     -14713.6968          1.8671	0 0
   226     -46438.4049     -14714.2023          1.6876	0 0
   227     -46436.5471     -14715.1823          1.7861	0 0
   228     -46435.4307     -14716.8443          1.6047	0 0
   229     -46435.4655     -14718.8813          1.2074	0 0
   230     -46434.5459     -14716.8460         -1.2264	0 0
   231     -46435.3191     -14716.6795          1.0260	0 0
   232     -46437.3456     -14716.6886          0.8938	0 0
   233     -46439.3161     -14716.2066          1.2177	0 0
   234     -46441.6023     -14715.7416          1.9576	0 0
   235     -46443.6784     -14715.2983          2.1820	0 0
   236     -46445.7549     -14714.8131          2.1355	0 0
   237     -46447.7983     -14714.3732          2.0885	0 0
   238     -46449.8243     -14714.0209          2.0165	0 0
   239     -46451.7874     -14713.6363          1.9846	0 0
   240     -46454.0389     -14713.2215          2.0100	0 0
   241     -46456.0284     -14712.5485          2.1358	0 0
   242     -46457.9783     -14711.4553          2.1866	0 0
   243     -46459.8392     -14710.0845          2.2368	0 0
   244     -46461.6669     -14708.7299          2.4079	0 0
   245     -46463.6960     -14707.6156          2.3133	0 0
   246     -46465.7905     -14706.6541          2.3138	0 0
   247     -46467.9300     -14705.7758          2.3714	0 0
   248     -46470.0577     -14705.0018          2.1572	0 0
