# Num. of WP    
3818
# ID WP-x[m] WP-y [m] Velocity [m/s]- CUT-Flag 1:down:2:up- area-type gain-id    
#真中のレーン  
 1026  -46441.1424  -14709.0464 1.5 0 0 0
 1027  -46440.8175  -14709.1335 1.5 0 0 0
 1028  -46440.4867  -14709.2369 1.5 0 0 0
 1029  -46440.1484  -14709.3277 1.4 0 0 0
 1030  -46439.7708  -14709.4455 1.3 0 0 0
 1031  -46439.4288  -14709.5572 1.0 0 0 0
 1032  -46439.0654  -14709.7071 0.8 0 0 0
 1033  -46438.7777  -14709.8425 0.6 2 0 0
  
##### ６回目の切り返し（左手前） #####
#Forward
 1034  -46438.4604  -14710.0015 0.6 0 0 0
 1035  -46438.1921  -14710.1875 0.6 0 0 0
 1036  -46437.8981  -14710.377 0.6 0 0 0
 1037  -46437.6166  -14710.5938 0.6 0 0 0
 1038  -46437.3595  -14710.8228 0.6 0 0 0
 1039  -46437.1249  -14711.0919 0.6 0 0 0
 1040  -46436.9255  -14711.3607 0.6 0 0 0
 1041  -46436.7773  -14711.6296 0.6 0 0 0
 1042  -46436.6141  -14711.9645 0.6 0 0 0
 1043  -46436.4727  -14712.2964 0.6 0 0 0
 1044  -46436.3812  -14712.6366 0.6 0 0 0
 1045  -46436.3573  -14712.9876 0.6 0 0 0
 1046  -46436.3531  -14713.297 0.6 0 0 0
 1047  -46436.4017  -14713.6138 0.4 0 0 0
 1048  -46436.5478  -14714.1841 0.3 0 0 0
 1049  -46436.7059  -14714.5746 0.2 0 0 0
#Backward
 1050  -46436.6281  -14714.4318  -0.3 0 0 0
 1051  -46436.4739  -14714.1006  -0.4 0 0 0
 1052  -46436.2905  -14713.7341  -0.5 0 0 0
 1053  -46436.0979  -14713.3754  -0.5 0 0 0
 1054  -46435.9371  -14713.0248  -0.5 0 0 0
 1055  -46435.7684  -14712.6421  -0.5 0 0 0
 1056  -46435.5432  -14712.2156  -0.5 0 0 0
 1057  -46435.2008  -14711.8247  -0.5 0 0 0
 1058  -46434.8894  -14711.4747  -0.4 0 0 0
 1059  -46434.6183  -14711.2139  -0.3 0 0 0
 1060  -46434.5054  -14711.1041  -0.2 0 0 0
#Forward
 1061  -46434.7379  -14711.3133 0.3 0 0 0
 1062  -46435.1518  -14711.6432 0.5 0 0 0
 1063  -46435.7111  -14711.9688 0.6 0 0 0
 1064  -46436.2536  -14712.1263 0.6 0 0 0
 1065  -46436.7626  -14712.1821 0.6 0 0 0
 1066  -46437.2332  -14712.1656 0.6 0 0 0
 1067  -46437.6768  -14712.1059 0.6 0 0 0
 1068  -46438.0824  -14712.0117 0.6 0 0 0
 1069  -46438.4718  -14711.8887 0.6 0 0 0
 1070  -46438.8066  -14711.7793 0.4 0 0 0
 1071  -46439.1233  -14711.6672 0.4 0 0 0
 1072  -46439.4538  -14711.5633 0.3 1 0 0
  
##### ６回本目のレーン（左） ##### 
 1073  -46439.7858  -14711.4545 0.5 0 0 0
 1074  -46440.1261  -14711.36 0.5 0 0 0
 1075  -46440.4877  -14711.273 0.8 0 0 0
 1076  -46440.9372  -14711.171 0.8 0 0 0
 1077  -46441.4479  -14711.0661 1.1 0 0 0
 1078  -46441.7491  -14710.9971 1.1 0 0 0
 1079  -46442.0495  -14710.9447 1.2 0 0 0
 1080  -46442.3898  -14710.8813 1.5 0 0 0
 1081  -46442.7369  -14710.8112 1.7 0 0 0
 1082  -46443.1165  -14710.7409 1.9 0 0 0
 1083  -46443.4991  -14710.6834 1.9 0 0 0
 1084  -46443.8652  -14710.5953 1.8 0 0 0
 1085  -46444.2748  -14710.4946 2.1 0 0 0
 1086  -46444.6654  -14710.4208 1.9 0 0 0
 1087  -46445.0837  -14710.3317 2.1 0 0 0
 1088  -46445.517  -14710.228 2.2 0 0 0
 1089  -46445.9052  -14710.1374 1.9 0 0 0
 1090  -46446.3056  -14710.0442 2 0 0 0
 1091  -46446.715  -14709.9649 2 0 0 0
 1092  -46447.1384  -14709.8864 2.1 0 0 0
 1093  -46447.5575  -14709.7796 2.1 0 0 0
 1094  -46447.9848  -14709.6742 2.2 0 0 0
 1095  -46448.4133  -14709.5929 2.1 0 0 0
 1096  -46448.8205  -14709.5329 2 0 0 0
 1097  -46449.253  -14709.4448 2.2 0 0 0
 1098  -46449.6748  -14709.3467 2.1 0 0 0
 1099  -46450.1096  -14709.2498 2.2 0 0 0
 1100  -46450.5332  -14709.1651 2.1 0 0 0
 1101  -46450.9708  -14709.0767 2.2 0 0 0
 1102  -46451.3743  -14709.0001 2 0 0 0
 1103  -46451.787  -14708.8975 2.1 0 0 0
 1104  -46452.2152  -14708.7888 2.2 0 0 0
 1105  -46452.6414  -14708.6986 2.1 0 0 0
 1106  -46453.0715  -14708.6103 2.1 0 0 0
 1107  -46453.4824  -14708.5162 2.1 0 0 0
 1108  -46453.9096  -14708.4303 2.1 0 0 0
 1109  -46454.3596  -14708.3391 2.2 0 0 0
 1110  -46454.7813  -14708.2417 2.1 0 0 0
 1111  -46455.197  -14708.1635 2.1 0 0 0
 1112  -46455.6337  -14708.0788 2.2 0 0 0
 1113  -46456.0478  -14707.9826 2.1 0 0 0
 1114  -46456.4838  -14707.9044 2.2 0 0 0
 1115  -46456.9235  -14707.8266 2.2 0 0 0
 1116  -46457.3474  -14707.7411 2.1 0 0 0
 1117  -46457.768  -14707.6635 2.1 0 0 0
 1118  -46458.1847  -14707.5788 2.1 0 0 0
 1119  -46458.6122  -14707.5019 2.1 0 0 0
 1120  -46459.0314  -14707.4185 2.1 0 0 0
 1121  -46459.4661  -14707.3271 2.2 0 0 0
 1122  -46459.8847  -14707.2326 2.1 0 0 0
 1123  -46460.3042  -14707.1274 2.1 0 0 0
 1124  -46460.7122  -14707.035 2 0 0 0
 1125  -46461.1379  -14706.9496 2.1 0 0 0
 1126  -46461.5397  -14706.8536 2 0 0 0
 1127  -46461.9316  -14706.7719 2 0 0 0
 1128  -46462.3534  -14706.7075 2.1 0 0 0
 1129  -46462.7831  -14706.6188 2.1 0 0 0
 1130  -46463.1909  -14706.5517 2 0 0 0
 1131  -46463.6242  -14706.4562 2.2 0 0 0
 1132  -46464.0501  -14706.3452 2.2 0 0 0
 1133  -46464.4744  -14706.2788 2.1 0 0 0
 1134  -46464.891  -14706.1994 2.1 0 0 0
 1135  -46465.2738  -14706.1256 1.9 0 0 0
 1136  -46465.6897  -14706.0471 2.1 0 0 0
 1137  -46466.1107  -14705.9583 2.1 0 0 0
 1138  -46466.5194  -14705.8752 2 0 0 0
 1139  -46466.8913  -14705.8143 1.8 0 0 0
 1140  -46467.2824  -14705.7283 2 0 0 0
 1141  -46467.6794  -14705.6543 2 0 0 0
 1142  -46468.0271  -14705.5879 1.7 0 0 0
 1143  -46468.3945  -14705.5135 1.8 0 0 0
 1144  -46468.7593  -14705.4619 1.8 0 0 0
 1145  -46469.0716  -14705.4235 1.5 0 0 0
 1146  -46469.4078  -14705.3666 1.3 0 0 0
 1147  -46469.7351  -14705.294 1.1 0 0 0
 1148  -46470.0684  -14705.2461 1.0 0 0 0
 1149  -46470.4048  -14705.2157 0.9 0 0 0
 1150  -46470.7412  -14705.1739 0.6 2 0 0
  
##### ７回目の切り返し（一番左の中央） ##### 
#Forward
 1151  -46471.0673  -14705.1153 0.6 0 0 0
 1152  -46471.4038  -14705.0738 0.6 0 0 0
 1153  -46471.7452  -14705.0355 0.6 0 0 0
 1154  -46472.0816  -14705.0107 0.6 0 0 0
 1155  -46472.4301  -14704.9986 0.6 0 0 0
 1156  -46472.7882  -14704.9942 0.6 0 0 0
 1157  -46473.1158  -14705.0265 0.6 0 0 0
 1158  -46473.4551  -14705.0742 0.6 0 0 0
 1159  -46473.7932  -14705.1303 0.6 0 0 0
 1160  -46474.1219  -14705.1985 0.6 0 0 0
 1161  -46474.4444  -14705.3026 0.6 0 0 0
 1162  -46474.748  -14705.4269 0.6 0 0 0
 1163  -46475.0235  -14705.5587 0.6 0 0 0
 1164  -46475.4821  -14705.8755 0.4 0 0 0
 1165  -46475.8054  -14706.1538 0.2 0 0 0
#Backward
 1166  -46475.6528  -14705.9961  -0.3 0 0 0
 1167  -46475.3807  -14705.7352  -0.4 0 0 0
 1168  -46475.0821  -14705.4455  -0.5 0 0 0
 1169  -46474.7952  -14705.1525  -0.5 0 0 0
 1170  -46474.4716  -14704.8125  -0.5 0 0 0
 1171  -46474.1713  -14704.3967  -0.5 0 0 0
 1172  -46473.9143  -14703.9547  -0.5 0 0 0
 1173  -46473.6843  -14703.5103  -0.5 0 0 0
 1174  -46473.4846  -14703.0766  -0.3 0 0 0
# 1175  -46473.3402  -14702.6977  -0.1 0 0 0
 1176  -46473.3113  -14702.6377  -0.2 0 0 0
#Forward
 1177  -46473.4047  -14703.001 0.3 0 0 0
 1178  -46473.5331  -14703.523 0.7 0 0 0
 1179  -46473.6235  -14704.1833 0.9 0 0 0
 1180  -46473.6284  -14704.5316 1.1 0 0 0
 1181  -46473.5789  -14704.8976 1.4 0 0 0
 1182  -46473.4922  -14705.2535 1.6 0 0 0
 1183  -46473.3765  -14705.5734 1.7 0 0 0
 1184  -46473.2088  -14705.8575 1.6 0 0 0
 1185  -46473.0056  -14706.1264 1.6 0 0 0
 1186  -46472.7893  -14706.3775 1.6 0 0 0
 1187  -46472.5243  -14706.6372 1.8 0 0 0
 1188  -46472.2302  -14706.854 1.8 0 0 0
 1189  -46471.894  -14707.046 1.9 0 0 0
 1190  -46471.5298  -14707.1995 1.9 0 0 0
 1191  -46471.1427  -14707.3181 2 0 0 0
 1192  -46470.7603  -14707.4055 1.9 0 0 0
 1193  -46470.3841  -14707.482 1.9 0 0 0
 1194  -46470.0017  -14707.5324 1.9 0 0 0
 1195  -46469.6164  -14707.5653 1.9 0 0 0
 1196  -46469.2347  -14707.6161 1.9 0 0 0
 1197  -46468.8595  -14707.6336 1.8 0 0 0
 1198  -46468.489  -14707.6628 1.8 0 0 0
 1199  -46468.1527  -14707.6935 1.6 0 0 0
 1200  -46467.7924  -14707.7376 1.8 0 0 0
 1201  -46467.4341  -14707.7965 1.8 0 0 0
 1202  -46467.0799  -14707.8621 1.8 0 0 0
 1203  -46466.7363  -14707.9276 1.7 0 0 0
 1204  -46466.4002  -14708.0107 1.7 0 0 0
 1205  -46466.0896  -14708.0691 1.5 0 0 0
 1206  -46465.5794  -14708.1908 1.2 0 0 0
 1207  -46465.1038  -14708.2996 1.0 0 0 0
 1208  -46464.6519  -14708.4122 0.8 0 0 0
 1209  -46464.2223  -14708.5214 0.7 0 0 0
 1210  -46463.7971  -14708.6003 0.5 0 0 0
 1211  -46463.4935  -14708.6741 0.3 1 0 0
  
##### ７回本目のレーン（左） ##### 
 1212  -46463.0773  -14708.7847 0.6 0 0 0
 1213  -46462.7274  -14708.8635 0.9 0 0 0
 1214  -46462.3163  -14708.9644 1.1 0 0 0
 1215  -46461.8188  -14709.0884 1.2 0 0 0
 1216  -46461.2405  -14709.2177 1.5 0 0 0
 1217  -46460.9211  -14709.2857 1.6 0 0 0
 1218  -46460.598  -14709.3631 1.6 0 0 0
 1219  -46460.2619  -14709.4169 1.7 0 0 0
 1220  -46459.9092  -14709.5036 1.8 0 0 0
 1221  -46459.5547  -14709.5898 1.8 0 0 0
 1222  -46459.2025  -14709.6672 1.8 0 0 0
 1223  -46458.8463  -14709.7312 1.8 0 0 0
 1224  -46458.4898  -14709.8024 1.8 0 0 0
 1225  -46458.1498  -14709.8798 1.7 0 0 0
 1226  -46457.7461  -14709.9524 2 0 0 0
 1227  -46457.3571  -14710.0305 1.9 0 0 0
 1228  -46456.9716  -14710.1154 1.9 0 0 0
 1229  -46456.5852  -14710.2357 2 0 0 0
 1230  -46456.1876  -14710.3235 2 0 0 0
 1231  -46455.7891  -14710.3852 2 0 0 0
 1232  -46455.3799  -14710.4864 2.1 0 0 0
 1233  -46454.9641  -14710.5762 2.1 0 0 0
 1234  -46454.5591  -14710.6597 2 0 0 0
 1235  -46454.1657  -14710.7517 2 0 0 0
 1236  -46453.7536  -14710.8529 2.1 0 0 0
 1237  -46453.3379  -14710.9297 2.1 0 0 0
 1238  -46452.9301  -14711.0022 2 0 0 0
 1239  -46452.5172  -14711.0822 2.1 0 0 0
 1240  -46452.1071  -14711.175 2.1 0 0 0
 1241  -46451.7026  -14711.2469 2 0 0 0
 1242  -46451.2994  -14711.3143 2 0 0 0
 1243  -46450.894  -14711.3895 2 0 0 0
 1244  -46450.5004  -14711.4478 1.9 0 0 0
 1245  -46450.1093  -14711.5459 2 0 0 0
 1246  -46449.6945  -14711.6523 2.1 0 0 0
 1247  -46449.2813  -14711.7383 2.1 0 0 0
 1248  -46448.8612  -14711.8167 2.1 0 0 0
 1249  -46448.4438  -14711.9195 2.1 0 0 0
 1250  -46448.0457  -14712.0116 2 0 0 0
 1251  -46447.6293  -14712.1111 2.1 0 0 0
 1252  -46447.2188  -14712.197 2 0 0 0
 1253  -46446.7874  -14712.2823 2.1 0 0 0
 1254  -46446.3773  -14712.3723 2 0 0 0
 1255  -46445.9792  -14712.443 2 0 0 0
 1256  -46445.5807  -14712.5164 2 0 0 0
 1257  -46445.1551  -14712.6013 2.1 0 0 0
 1258  -46444.7534  -14712.6858 2 0 0 0
 1259  -46444.3575  -14712.7737 2 0 0 0
 1260  -46443.9702  -14712.8623 1.9 0 0 0
 1261  -46443.578  -14712.9647 2 0 0 0
 1262  -46443.1805  -14713.047 2 0 0 0
 1263  -46442.7769  -14713.1483 2 0 0 0
 1264  -46442.3786  -14713.2486 1.9 0 0 0
 1265  -46442.0096  -14713.3397 1.9 0 0 0
 1266  -46441.6388  -14713.4232 1.9 0 0 0
 1267  -46441.2544  -14713.5173 1.9 0 0 0
 1268  -46440.8778  -14713.6065 1.5 0 0 0
 1269  -46440.5155  -14713.6968 1.3 0 0 0
 1270  -46440.1303  -14713.7891 1.0 0 0 0
 1271  -46439.7542  -14713.8774 0.9 0 0 0
 1272  -46439.4187  -14713.9588 0.8 0 0 0
 1273  -46439.0579  -14714.0273 0.6 2 0 0
  
##### ８回目の切り返し（左手前） #####
#Forward
 1274  -46438.7303  -14714.1126 0.6 0 0 0
 1275  -46438.4049  -14714.2023 0.6 0 0 0
 1276  -46438.0794  -14714.3221 0.6 0 0 0
 1277  -46437.7705  -14714.4477 0.6 0 0 0
 1278  -46437.436   -14714.585 0.6 0 0 0
 1279  -46437.1188  -14714.7587 0.6 0 0 0
 1280  -46436.8174  -14714.9488 0.6 0 0 0
 1281  -46436.5471  -14715.1823 0.6 0 0 0
 1282  -46436.303   -14715.4202 0.6 0 0 0
 1283  -46436.0676  -14715.6766 0.6 0 0 0
 1284  -46435.869   -14715.952 0.6 0 0 0
 1285  -46435.6911  -14716.2449 0.6 0 0 0
 1286  -46435.5377  -14716.5418 0.6 0 0 0
 1287  -46435.4306  -14716.8443 0.6 0 0 0
 1288  -46435.35  -14717.1671 0.6 0 0 0
 1289  -46435.3135  -14717.4703 0.6 0 0 0
 1290  -46435.2964  -14717.7806 0.6 0 0 0
 1291  -46435.3115  -14718.0907 0.6 0 0 0
 1292  -46435.4055  -14718.6474 0.4 0 0 0
# 1293  -46435.5317  -14719.0807 0.1 0 0 0
 1294  -46435.5325  -14719.0883 0.2 0 0 0
#Backward
 1295  -46435.4042  -14718.7708  -0.2 0 0 0
 1296  -46435.2356  -14718.3615  -0.3 0 0 0
 1297  -46435.0408  -14717.9311  -0.5 0 0 0
 1298  -46434.8468  -14717.5106  -0.5 0 0 0
 1299  -46434.6517  -14717.0673  -0.5 0 0 0
 1300  -46434.4587  -14716.6435  -0.5 0 0 0
 1301  -46434.2382  -14716.2155  -0.5 0 0 0
 1302  -46433.9917  -14715.8133  -0.5 0 0 0
 1303  -46433.7289  -14715.4856  -0.4 0 0 0
 1304  -46433.5057  -14715.2569  -0.2 0 0 0
#Forward
 1305  -46433.6068  -14715.3427 0.3 0 0 0
 1306  -46433.8477  -14715.5588 0.5 0 0 0
 1307  -46434.1338  -14715.8569 0.6 0 0 0
 1308  -46434.5119  -14716.2689 0.6 0 0 0
 1309  -46434.9434  -14716.5319 0.6 0 0 0
 1310  -46435.3191  -14716.6795 0.5 0 0 0
 1311  -46435.6893  -14716.7731 0.4 0 0 0
 1312  -46436.1132  -14716.8329 0.4 0 0 0
 1313  -46436.4784  -14716.827 0.3 1 0 0
  
##### ８回本目のレーン（一番左） #####
 1314  -46436.8221  -14716.776 0.5 0 0 0
 1315  -46437.1683  -14716.7113 0.5 0 0 0
 1316  -46437.4946  -14716.6582 0.7 0 0 0
 1317  -46437.8115  -14716.5886 0.7 0 0 0
 1318  -46438.1129  -14716.5137 0.9 0 0 0
 1319  -46438.4537  -14716.4135 1.1 0 0 0
 1320  -46438.8341  -14716.3188 1.3 0 0 0
 1321  -46439.3161  -14716.2064 1.5 0 0 0
 1322  -46439.89  -14716.0747 1.5 0 0 0
 1323  -46440.1851  -14716.0049 1.5 0 0 0
 1324  -46440.5041  -14715.9435 1.6 0 0 0
 1325  -46440.8533  -14715.8642 1.7 0 0 0
 1326  -46441.2152  -14715.8001 1.8 0 0 0
 1327  -46441.6023  -14715.7416 1.9 0 0 0
 1328  -46441.994  -14715.6484 2 0 0 0
 1329  -46442.4056  -14715.5545 2.1 0 0 0
 1330  -46442.8351  -14715.4685 2.1 0 0 0
 1331  -46443.2506  -14715.3845 2.1 0 0 0
 1332  -46443.6784  -14715.2983 2.1 0 0 0
 1333  -46444.103  -14715.2101 2.1 0 0 0
 1334  -46444.5285  -14715.1198 2.1 0 0 0
 1335  -46444.9258  -14715.0195 2 0 0 0
 1336  -46445.3402  -14714.9152 2.1 0 0 0
 1337  -46445.7549  -14714.8131 2.1 0 0 0
 1338  -46446.1538  -14714.7345 2 0 0 0
 1339  -46446.5729  -14714.6331 2.1 0 0 0
 1340  -46446.9756  -14714.53 2 0 0 0
 1341  -46447.3882  -14714.4523 2 0 0 0
 1342  -46447.7983  -14714.3732 2 0 0 0
 1343  -46448.2227  -14714.3042 2.1 0 0 0
 1344  -46448.6314  -14714.2293 2 0 0 0
 1345  -46449.0231  -14714.1495 1.9 0 0 0
 1346  -46449.4253  -14714.08 2 0 0 0
 1347  -46449.8243  -14714.0208 2 0 0 0
 1348  -46450.2025  -14713.9328 1.9 0 0 0
 1349  -46450.5921  -14713.8614 1.9 0 0 0
 1350  -46450.993  -14713.7915 2 0 0 0
 1351  -46451.3982  -14713.7142 1.7 0 0 0
 1352  -46451.7874  -14713.6363 1.5 0 0 0
 1353  -46452.1697  -14713.5644 1.4 0 0 0
 1354  -46452.547  -14713.5004 1.1 0 0 0
 1355  -46452.895  -14713.4229 1.0 2 0 0

##### 右側へ移動 #####
 1356  -46453.2618  -14713.3737 1.3 0 0 0
 1357  -46453.6448  -14713.301 1.5 0 0 0
 1358  -46454.0389  -14713.2215 1.5 0 0 0
 1359  -46454.4258  -14713.1054 1.7 0 0 0
 1360  -46454.844  -14712.9883 2 0 0 0
 1361  -46455.2309  -14712.8594 2 0 0 0
 1362  -46455.6395  -14712.7252 2.1 0 0 0
 1363  -46456.0291  -14712.55 2.1 0 0 0
 1364  -46456.4153  -14712.3571 2.1 0 0 0
 1365  -46457.2165  -14711.925 2.2 0 0 0
 1366  -46457.6061  -14711.685 2.2 0 0 0
 1367  -46457.9783  -14711.4553 2.1 0 0 0
 1368  -46458.3592  -14711.1978 2.2 0 0 0
 1369  -46458.7575  -14710.9159 2.4 0 0 0
 1370  -46459.1184  -14710.6539 2.2 0 0 0
 1371  -46459.4906  -14710.3649 2.3 0 0 0
 1372  -46459.8392  -14710.0845 2.2 0 0 0
 1373  -46460.2028  -14709.7782 2.3 0 0 0
 1374  -46460.5484  -14709.5055 2.2 0 0 0
 1375  -46460.9164  -14709.245 2.2 0 0 0
 1376  -46461.2745  -14709.0091 2.1 0 0 0
 1377  -46461.6669  -14708.73 2.4 0 0 0
 1378  -46462.0342  -14708.5025 2.1 0 0 0
 1379  -46462.4673  -14708.2611 2.4 0 0 0
 1380  -46462.8593  -14708.0244 2.2 0 0 0
 1381  -46463.2793  -14707.8168 2.3 0 0 0
 1382  -46463.696  -14707.6156 2.3 0 0 0
 1383  -46464.1108  -14707.4174 2.2 0 0 0
 1384  -46464.5552  -14707.2028 2.4 0 0 0
 1385  -46464.9538  -14707.0195 2.1 0 0 0
 1386  -46465.366  -14706.8384 2.2 0 0 0
 1387  -46465.7905  -14706.6542 2.3 0 0 0
 1388  -46466.2153  -14706.4726 2.3 0 0 0
 1389  -46466.6583  -14706.3031 2.3 0 0 0
 1390  -46467.0663  -14706.1328 2.2 0 0 0
 1391  -46467.4952  -14705.9654 2.3 0 0 0
 1392  -46467.93  -14705.7758 2.3 0 0 0
 1393  -46468.3522  -14705.6161 2.2 0 0 0
 1394  -46468.8059  -14705.4503 2.4 0 0 0
 1395  -46469.1987  -14705.3048 2 0 0 0
 1396  -46469.6469  -14705.1336 2.3 0 0 0
 1397  -46470.0577  -14705.0018 2.1 0 0 0
 1398  -46470.4895  -14704.8499 2.2 0 0 0
 1399  -46470.9144  -14704.6902 2.2 0 0 0
 1400  -46471.3299  -14704.5294 2.2 0 0 0
 1401  -46471.7706  -14704.3647 2.3 0 0 0
 1402  -46472.2247  -14704.2062 2.4 0 0 0
 1403  -46472.6619  -14704.0478 2.3 0 0 0
 1404  -46473.0837  -14703.8931 2.2 0 0 0
 1405  -46473.4939  -14703.7351 2.1 0 0 0
 1406  -46473.9263  -14703.5663 2.3 0 0 0
 1407  -46474.3147  -14703.4214 2 0 0 0
 1408  -46474.7436  -14703.2485 2.3 0 0 0
 1409  -46475.1341  -14703.0763 2.1 0 0 0
 1410  -46475.5575  -14702.9192 2.2 0 0 0
 1411  -46475.9516  -14702.7729 2.1 0 0 0
 1412  -46476.3844  -14702.6262 2.2 0 0 0
 1413  -46476.7827  -14702.4738 2.1 0 0 0
 1414  -46477.1914  -14702.2953 2.2 0 0 0
 1415  -46477.5785  -14702.139 2 0 0 0
 1416  -46477.9908  -14701.9869 2.1 0 0 0
 1417  -46478.3876  -14701.815 2.1 0 0 0
 1418  -46478.8109  -14701.6184 2.3 0 0 0
 1419  -46479.2122  -14701.4484 2.1 0 0 0
 1420  -46479.616  -14701.2613 2.2 0 0 0
 1421  -46480.032  -14701.0769 2.2 0 0 0
 1422  -46480.4475  -14700.9041 2.2 0 0 0
 1423  -46480.8447  -14700.7305 2.1 0 0 0
 1424  -46481.2526  -14700.5593 2.2 0 0 0
 1425  -46481.6428  -14700.3987 2.1 0 0 0
 1426  -46482.0568  -14700.2226 2.2 0 0 0
 1427  -46482.4672  -14700.0445 2.2 0 0 0
 1428  -46482.883  -14699.8846 2.2 0 0 0
 1429  -46483.2999  -14699.7109 2.2 0 0 0
 1430  -46483.7122  -14699.5442 2.2 0 0 0
 1431  -46484.1587  -14699.3413 2.4 0 0 0
 1432  -46484.6065  -14699.1456 2.4 0 0 0
 1433  -46485.0588  -14698.9492 2.4 0 0 0
 1434  -46485.4675  -14698.7611 2.2 0 0 0
 1435  -46485.9209  -14698.5743 2.4 0 0 0
 1436  -46486.3514  -14698.3689 2.3 0 0 0
 1437  -46486.794  -14698.1554 2.4 0 0 0
 1438  -46487.2408  -14697.935 2.4 0 0 0
 1439  -46487.6605  -14697.7132 2.3 0 0 0
 1440  -46488.1095  -14697.4706 2.5 0 0 0
 1441  -46488.4944  -14697.2172 2.3 0 0 0
 1442  -46488.8981  -14696.9632 2.3 0 0 0
 1443  -46489.2725  -14696.727 2.2 0 0 0
 1444  -46489.6789  -14696.4844 2.3 0 0 0
 1445  -46489.9568  -14696.2316 1.8 0 0 0
 1446  -46490.3341  -14695.9234 2.4 0 0 0
 1447  -46490.631  -14695.7475 1.7 0 0 0
 1448  -46491.0385  -14695.4183 2.6 0 0 0
 1449  -46491.2897  -14695.0727 2.1 0 0 0
 1450  -46491.6438  -14694.7238 2.4 0 0 0
 1451  -46492.0281  -14694.4711 2.2 0 0 0
 1452  -46492.3187  -14694.1839 2 0 0 0
 1453  -46492.4778  -14693.843 1.8 0 0 0
 1454  -46492.7861  -14693.4908 2.3 0 0 0
 1455  -46493.0768  -14693.1076 2.4 0 0 0
 1456  -46493.3374  -14692.733 2.2 0 0 0
 1457  -46493.562  -14692.3575 2.1 0 0 0
 1458  -46493.7759  -14691.976 2.1 0 0 0
 1459  -46493.9549  -14691.629 1.9 0 0 0
 1460  -46494.1061  -14691.3016 1.8 0 0 0
 1461  -46494.2438  -14690.9605 1.8 0 0 0
 1462  -46494.3599  -14690.6229 1.7 0 0 0
 1463  -46494.4328  -14690.2535 1.8 0 0 0
 1464  -46494.4568  -14689.8556 1.9 0 0 0
 1465  -46494.5014  -14689.4207 2.1 0 0 0
 1466  -46494.5188  -14689.0045 2 0 0 0
 1467  -46494.4754  -14688.626 1.9 0 0 0
 1468  -46494.4469  -14688.2248 2 0 0 0
 1469  -46494.388  -14687.8291 2 0 0 0
 1470  -46494.285  -14687.4496 1.9 0 0 0
 1471  -46494.1618  -14687.0711 1.9 0 0 0
 1472  -46493.9986  -14686.7043 2 0 0 0
 1473  -46493.848  -14686.4417 1.5 0 0 0
 1474  -46493.6738  -14686.104 1.8 0 0 0
 1475  -46493.4504  -14685.8369 1.1 0 0 0
 1476  -46493.1596  -14685.5467 1.1 0 0 0
 1477  -46492.8986  -14685.2733 0.9 0 0 0
 1478  -46492.6182  -14685.0304 0.9 0 0 0
 1479  -46492.2808  -14684.8418 0.8 0 0 0
 1480  -46491.9784  -14684.6806 0.8 0 0 0
 1481  -46491.6517  -14684.5525 0.7 0 0 0
 1482  -46491.2784  -14684.4763 0.7 0 0 0
 1483  -46490.7303  -14684.4706 0.5 0 0 0
 1484  -46490.3469  -14684.476 0.2 0 0 0

##### １回目の切り返し（右） ##### 
#Backward
 1485  -46490.5447  -14684.4588  -0.3 0 0 0
 1486  -46490.9085  -14684.4306  -0.5 0 0 0
 1487  -46491.327  -14684.3882  -0.8 0 0 0
 1488  -46491.7323  -14684.3909  -0.8 0 0 0
 1489  -46492.1352  -14684.3425  -0.8 0 0 0
 1490  -46492.5367  -14684.307  -0.8 0 0 0
 1491  -46492.9712  -14684.245  -0.8 0 0 0
 1492  -46493.3915  -14684.1956  -0.8 0 0 0
 1493  -46493.7983  -14684.1284  -0.8 0 0 0
 1494  -46494.1991  -14684.0671  -0.8 0 0 0
 1495  -46494.5934  -14683.9987  -0.8 0 0 0
 1496  -46495.0152  -14683.928  -0.8 0 0 0
 1497  -46495.413  -14683.8629  -0.6 0 0 0
 1498  -46495.7433  -14683.8133  -0.3 0 0 0
# 1499  -46496.1529  -14683.7423  -0.2 0 0 0
 1500  -46496.1654  -14683.7422  -0.2 0 0 0
#Forward
 1501  -46495.8324  -14683.798 0.3 0 0 0
 1502  -46495.4911  -14683.8507 0.4 1 0 0

##### １回本目のレーン（右） ##### 
 1503  -46495.048  -14683.9212 0.6 0 0 0
 1504  -46494.6071  -14683.9948 0.6 0 0 0
 1505  -46494.1203  -14684.0812 0.8 0 0 0
 1506  -46493.8048  -14684.1255 0.8 0 0 0
 1507  -46493.4869  -14684.1849 1.0 0 0 0
 1508  -46493.142  -14684.246 1.0 0 0 0
 1509  -46492.7668  -14684.3224 1.3 0 0 0
 1510  -46492.3843  -14684.4075 1.3 0 0 0
 1511  -46492.0209  -14684.494 1.5 0 0 0
 1512  -46491.6128  -14684.5942 2.1 0 0 0
 1513  -46491.2557  -14684.6518 1.8 0 0 0
 1514  -46490.8211  -14684.7336 2.2 0 0 0
 1515  -46490.4153  -14684.8128 2 0 0 0
 1516  -46489.9639  -14684.8562 2.2 0 0 0
 1517  -46489.5704  -14684.9485 2 0 0 0
 1518  -46489.1371  -14685.0485 2.2 0 0 0
 1519  -46488.7108  -14685.1199 2.1 0 0 0
